cat_a,cat_b,alpha,beta,prompt_id,cluster_id,cluster_name,cos
joy,anger,-2.0,0.0,6,4,academic ambition / competitive determination,0.16426824033260345
joy,anger,-2.0,0.0,6,5,ironic amusement,0.1317630261182785
joy,anger,-2.0,0.0,6,6,enthusiasm / curiosity,0.24366001784801483
joy,anger,-2.0,0.0,7,0,self-doubt / encouragement,0.2250956892967224
joy,anger,-2.0,0.0,7,1,frustration / despair,0.16625189781188965
joy,anger,-2.0,0.0,7,2,uncertainty / indecision,0.25709956884384155
joy,anger,-2.0,0.0,7,3,romantic idealism,0.10998430848121643
joy,anger,-2.0,0.0,7,4,academic ambition / competitive determination,0.1628682017326355
joy,anger,-2.0,0.0,7,5,ironic amusement,0.16764648258686066
joy,anger,-2.0,0.0,7,6,enthusiasm / curiosity,0.2183898538351059
joy,anger,-2.0,2.0,0,0,self-doubt / encouragement,0.2416723072528839
joy,anger,-2.0,2.0,0,1,frustration / despair,0.08709858357906342
joy,anger,-2.0,2.0,0,2,uncertainty / indecision,0.23395304381847382
joy,anger,-2.0,2.0,0,3,romantic idealism,0.10707913339138031
joy,anger,-2.0,2.0,0,4,academic ambition / competitive determination,0.12080076336860657
joy,anger,-2.0,2.0,0,5,ironic amusement,0.1366986185312271
joy,anger,-2.0,2.0,0,6,enthusiasm / curiosity,0.14777284860610962
joy,anger,-2.0,2.0,1,0,self-doubt / encouragement,0.16718167066574097
joy,anger,-2.0,2.0,1,1,frustration / despair,0.23029179871082306
joy,anger,-2.0,2.0,1,2,uncertainty / indecision,0.19582685828208923
joy,anger,-2.0,2.0,1,3,romantic idealism,0.050637610256671906
joy,anger,-2.0,2.0,1,4,academic ambition / competitive determination,0.14758656919002533
joy,anger,-2.0,2.0,1,5,ironic amusement,0.15309475362300873
joy,anger,-2.0,2.0,1,6,enthusiasm / curiosity,0.1956985741853714
joy,anger,-2.0,2.0,2,0,self-doubt / encouragement,0.20966382324695587
joy,anger,-2.0,2.0,2,1,frustration / despair,0.11079103499650955
joy,anger,-2.0,2.0,2,2,uncertainty / indecision,0.20554900169372559
joy,anger,-2.0,2.0,2,3,romantic idealism,0.09672271460294724
joy,anger,-2.0,2.0,2,4,academic ambition / competitive determination,0.13229669630527496
joy,anger,-2.0,2.0,2,5,ironic amusement,0.11103440821170807
joy,anger,-2.0,2.0,2,6,enthusiasm / curiosity,0.1562664955854416
joy,anger,-2.0,2.0,3,0,self-doubt / encouragement,0.1637236624956131
joy,anger,-2.0,2.0,3,1,frustration / despair,0.16222544014453888
joy,anger,-2.0,2.0,3,2,uncertainty / indecision,0.21771323680877686
joy,anger,-2.0,2.0,3,3,romantic idealism,0.05043720081448555
joy,anger,-2.0,2.0,3,4,academic ambition / competitive determination,0.11836909502744675
joy,anger,-2.0,2.0,3,5,ironic amusement,0.1587611585855484
joy,anger,-2.0,2.0,3,6,enthusiasm / curiosity,0.1987575888633728
joy,anger,-2.0,2.0,4,0,self-doubt / encouragement,0.09819132089614868
joy,anger,-2.0,2.0,4,1,frustration / despair,0.10593066364526749
joy,anger,-2.0,2.0,4,2,uncertainty / indecision,0.1907615065574646
joy,anger,-2.0,2.0,4,3,romantic idealism,0.10090164095163345
joy,anger,-2.0,2.0,4,4,academic ambition / competitive determination,0.19896095991134644
joy,anger,-2.0,2.0,4,5,ironic amusement,0.05978268384933472
joy,anger,-2.0,2.0,4,6,enthusiasm / curiosity,0.13661064207553864
joy,anger,-2.0,2.0,5,0,self-doubt / encouragement,0.20222942531108856
joy,anger,-2.0,2.0,5,1,frustration / despair,0.1506936401128769
joy,anger,-2.0,2.0,5,2,uncertainty / indecision,0.2681037187576294
joy,anger,-2.0,2.0,5,3,romantic idealism,0.0718068927526474
joy,anger,-2.0,2.0,5,4,academic ambition / competitive determination,0.20354554057121277
joy,anger,-2.0,2.0,5,5,ironic amusement,0.13871219754219055
joy,anger,-2.0,2.0,5,6,enthusiasm / curiosity,0.20646695792675018
joy,anger,-2.0,2.0,6,0,self-doubt / encouragement,0.0879894345998764
joy,anger,-2.0,2.0,6,1,frustration / despair,0.08929238468408585
joy,anger,-2.0,2.0,6,2,uncertainty / indecision,0.14229631423950195
joy,anger,-2.0,2.0,6,3,romantic idealism,0.007217960897833109
joy,anger,-2.0,2.0,6,4,academic ambition / competitive determination,0.09390730410814285
joy,anger,-2.0,2.0,6,5,ironic amusement,0.14047706127166748
joy,anger,-2.0,2.0,6,6,enthusiasm / curiosity,0.12912100553512573
joy,anger,-2.0,2.0,7,0,self-doubt / encouragement,0.21877557039260864
joy,anger,-2.0,2.0,7,1,frustration / despair,0.1705329269170761
joy,anger,-2.0,2.0,7,2,uncertainty / indecision,0.23344950377941132
joy,anger,-2.0,2.0,7,3,romantic idealism,0.045206524431705475
joy,anger,-2.0,2.0,7,4,academic ambition / competitive determination,0.09034328907728195
joy,anger,-2.0,2.0,7,5,ironic amusement,0.16504310071468353
joy,anger,-2.0,2.0,7,6,enthusiasm / curiosity,0.1956779658794403
joy,anger,0.0,-2.0,0,0,self-doubt / encouragement,0.21378503739833832
joy,anger,0.0,-2.0,0,1,frustration / despair,0.19184617698192596
joy,anger,0.0,-2.0,0,2,uncertainty / indecision,0.2423609495162964
joy,anger,0.0,-2.0,0,3,romantic idealism,0.06062449514865875
joy,anger,0.0,-2.0,0,4,academic ambition / competitive determination,0.1157606989145279
joy,anger,0.0,-2.0,0,5,ironic amusement,0.1250118464231491
joy,anger,0.0,-2.0,0,6,enthusiasm / curiosity,0.1549644023180008
joy,anger,0.0,-2.0,1,0,self-doubt / encouragement,0.05908381938934326
joy,anger,0.0,-2.0,1,1,frustration / despair,0.08640670776367188
joy,anger,0.0,-2.0,1,2,uncertainty / indecision,0.14380322396755219
joy,anger,0.0,-2.0,1,3,romantic idealism,-0.0004500128561630845
joy,anger,0.0,-2.0,1,4,academic ambition / competitive determination,0.08119083195924759
joy,anger,0.0,-2.0,1,5,ironic amusement,0.1015855073928833
joy,anger,0.0,-2.0,1,6,enthusiasm / curiosity,0.09306027740240097
joy,anger,0.0,-2.0,2,0,self-doubt / encouragement,0.11203654110431671
joy,anger,0.0,-2.0,2,1,frustration / despair,0.08629456162452698
joy,anger,0.0,-2.0,2,2,uncertainty / indecision,0.150186687707901
joy,anger,0.0,-2.0,2,3,romantic idealism,0.05919823423027992
joy,anger,0.0,-2.0,2,4,academic ambition / competitive determination,0.19814075529575348
joy,anger,0.0,-2.0,2,5,ironic amusement,0.05877523869276047
joy,anger,0.0,-2.0,2,6,enthusiasm / curiosity,0.12807020545005798
joy,anger,0.0,-2.0,3,0,self-doubt / encouragement,0.04968643561005592
joy,anger,0.0,-2.0,3,1,frustration / despair,0.10011174529790878
joy,anger,0.0,-2.0,3,2,uncertainty / indecision,0.128189817070961
joy,anger,0.0,-2.0,3,3,romantic idealism,0.038999758660793304
joy,anger,0.0,-2.0,3,4,academic ambition / competitive determination,0.04337547719478607
joy,anger,0.0,-2.0,3,5,ironic amusement,0.11101477593183517
joy,anger,0.0,-2.0,3,6,enthusiasm / curiosity,0.12609483301639557
joy,anger,0.0,-2.0,4,0,self-doubt / encouragement,0.11651457846164703
joy,anger,0.0,-2.0,4,1,frustration / despair,0.07814192771911621
joy,anger,0.0,-2.0,4,2,uncertainty / indecision,0.16940926015377045
joy,anger,0.0,-2.0,4,3,romantic idealism,0.10259468853473663
joy,anger,0.0,-2.0,4,4,academic ambition / competitive determination,0.16521799564361572
joy,anger,0.0,-2.0,4,5,ironic amusement,0.0648786723613739
joy,anger,0.0,-2.0,4,6,enthusiasm / curiosity,0.20355010032653809
joy,anger,0.0,-2.0,5,0,self-doubt / encouragement,0.16927550733089447
joy,anger,0.0,-2.0,5,1,frustration / despair,0.12772680819034576
joy,anger,0.0,-2.0,5,2,uncertainty / indecision,0.19697757065296173
joy,anger,0.0,-2.0,5,3,romantic idealism,0.04272943362593651
joy,anger,0.0,-2.0,5,4,academic ambition / competitive determination,0.12854136526584625
joy,anger,0.0,-2.0,5,5,ironic amusement,0.1335107684135437
joy,anger,0.0,-2.0,5,6,enthusiasm / curiosity,0.236124649643898
joy,anger,0.0,-2.0,6,0,self-doubt / encouragement,0.08250068128108978
joy,anger,0.0,-2.0,6,1,frustration / despair,0.11992225050926208
joy,anger,0.0,-2.0,6,2,uncertainty / indecision,0.1459178924560547
joy,anger,0.0,-2.0,6,3,romantic idealism,-0.022089704871177673
joy,anger,0.0,-2.0,6,4,academic ambition / competitive determination,0.08278192579746246
joy,anger,0.0,-2.0,6,5,ironic amusement,0.05788957327604294
joy,anger,0.0,-2.0,6,6,enthusiasm / curiosity,0.10315288603305817
joy,anger,0.0,-2.0,7,0,self-doubt / encouragement,0.17709439992904663
joy,anger,0.0,-2.0,7,1,frustration / despair,0.19954128563404083
joy,anger,0.0,-2.0,7,2,uncertainty / indecision,0.2686428725719452
joy,anger,0.0,-2.0,7,3,romantic idealism,0.1467004418373108
joy,anger,0.0,-2.0,7,4,academic ambition / competitive determination,0.10012609511613846
joy,anger,0.0,-2.0,7,5,ironic amusement,0.17773398756980896
joy,anger,0.0,-2.0,7,6,enthusiasm / curiosity,0.18728438019752502
joy,anger,0.0,0.0,0,0,self-doubt / encouragement,0.2579997777938843
joy,anger,0.0,0.0,0,1,frustration / despair,0.1789245754480362
joy,anger,0.0,0.0,0,2,uncertainty / indecision,0.29390186071395874
joy,anger,0.0,0.0,0,3,romantic idealism,0.09816206246614456
joy,anger,0.0,0.0,0,4,academic ambition / competitive determination,0.1298098862171173
joy,anger,0.0,0.0,0,5,ironic amusement,0.1419863998889923
joy,anger,0.0,0.0,0,6,enthusiasm / curiosity,0.18679481744766235
joy,anger,0.0,0.0,1,0,self-doubt / encouragement,0.08845274150371552
joy,anger,0.0,0.0,1,1,frustration / despair,0.12093593180179596
joy,anger,0.0,0.0,1,2,uncertainty / indecision,0.1579023152589798
joy,anger,0.0,0.0,1,3,romantic idealism,-0.006807968486100435
joy,anger,0.0,0.0,1,4,academic ambition / competitive determination,0.07018128782510757
joy,anger,0.0,0.0,1,5,ironic amusement,0.1118372306227684
joy,anger,0.0,0.0,1,6,enthusiasm / curiosity,0.10050424188375473
joy,anger,0.0,0.0,2,0,self-doubt / encouragement,0.11809313297271729
joy,anger,0.0,0.0,2,1,frustration / despair,0.08123224973678589
joy,anger,0.0,0.0,2,2,uncertainty / indecision,0.16268309950828552
joy,anger,0.0,0.0,2,3,romantic idealism,0.08184073120355606
joy,anger,0.0,0.0,2,4,academic ambition / competitive determination,0.22492694854736328
joy,anger,0.0,0.0,2,5,ironic amusement,0.0756302997469902
joy,anger,0.0,0.0,2,6,enthusiasm / curiosity,0.16488052904605865
joy,anger,0.0,0.0,3,0,self-doubt / encouragement,0.05243324488401413
joy,anger,0.0,0.0,3,1,frustration / despair,0.09356782585382462
joy,anger,0.0,0.0,3,2,uncertainty / indecision,0.12729161977767944
joy,anger,0.0,0.0,3,3,romantic idealism,0.030825095251202583
joy,anger,0.0,0.0,3,4,academic ambition / competitive determination,0.0544109046459198
joy,anger,0.0,0.0,3,5,ironic amusement,0.11290410161018372
joy,anger,0.0,0.0,3,6,enthusiasm / curiosity,0.11533231288194656
joy,anger,0.0,0.0,4,0,self-doubt / encouragement,0.09420821070671082
joy,anger,0.0,0.0,4,1,frustration / despair,0.08754955232143402
joy,anger,0.0,0.0,4,2,uncertainty / indecision,0.1750241070985794
joy,anger,0.0,0.0,4,3,romantic idealism,0.0778314620256424
joy,anger,0.0,0.0,4,4,academic ambition / competitive determination,0.17608575522899628
joy,anger,0.0,0.0,4,5,ironic amusement,0.04792594164609909
joy,anger,0.0,0.0,4,6,enthusiasm / curiosity,0.12139500677585602
joy,anger,0.0,0.0,5,0,self-doubt / encouragement,0.26054656505584717
joy,anger,0.0,0.0,5,1,frustration / despair,0.18212664127349854
joy,anger,0.0,0.0,5,2,uncertainty / indecision,0.32548990845680237
joy,anger,0.0,0.0,5,3,romantic idealism,0.07388083636760712
joy,anger,0.0,0.0,5,4,academic ambition / competitive determination,0.2368214726448059
joy,anger,0.0,0.0,5,5,ironic amusement,0.12936455011367798
joy,anger,0.0,0.0,5,6,enthusiasm / curiosity,0.24971291422843933
joy,anger,0.0,0.0,6,0,self-doubt / encouragement,0.05740978196263313
joy,anger,0.0,0.0,6,1,frustration / despair,0.018406767398118973
joy,anger,0.0,0.0,6,2,uncertainty / indecision,0.05213114619255066
joy,anger,0.0,0.0,6,3,romantic idealism,-0.0029194806702435017
joy,anger,0.0,0.0,6,4,academic ambition / competitive determination,0.06545843183994293
joy,anger,0.0,0.0,6,5,ironic amusement,0.11780129373073578
joy,anger,0.0,0.0,6,6,enthusiasm / curiosity,0.0769282728433609
joy,anger,0.0,0.0,7,0,self-doubt / encouragement,0.2342257797718048
joy,anger,0.0,0.0,7,1,frustration / despair,0.17508135735988617
joy,anger,0.0,0.0,7,2,uncertainty / indecision,0.23814348876476288
joy,anger,0.0,0.0,7,3,romantic idealism,0.04391293227672577
joy,anger,0.0,0.0,7,4,academic ambition / competitive determination,0.09760971367359161
joy,anger,0.0,0.0,7,5,ironic amusement,0.1656855195760727
joy,anger,0.0,0.0,7,6,enthusiasm / curiosity,0.21326756477355957
joy,anger,0.0,2.0,0,0,self-doubt / encouragement,0.21280314028263092
joy,anger,0.0,2.0,0,1,frustration / despair,0.1304527074098587
joy,anger,0.0,2.0,0,2,uncertainty / indecision,0.24581289291381836
joy,anger,0.0,2.0,0,3,romantic idealism,0.10900090634822845
joy,anger,0.0,2.0,0,4,academic ambition / competitive determination,0.09876739233732224
joy,anger,0.0,2.0,0,5,ironic amusement,0.12242086976766586
joy,anger,0.0,2.0,0,6,enthusiasm / curiosity,0.1436716765165329
joy,anger,0.0,2.0,1,0,self-doubt / encouragement,0.13718655705451965
joy,anger,0.0,2.0,1,1,frustration / despair,0.14950962364673615
joy,anger,0.0,2.0,1,2,uncertainty / indecision,0.15698589384555817
joy,anger,0.0,2.0,1,3,romantic idealism,0.039665669202804565
joy,anger,0.0,2.0,1,4,academic ambition / competitive determination,0.10759592056274414
joy,anger,0.0,2.0,1,5,ironic amusement,0.13751322031021118
joy,anger,0.0,2.0,1,6,enthusiasm / curiosity,0.16732138395309448
joy,anger,0.0,2.0,2,0,self-doubt / encouragement,0.1686282604932785
joy,anger,0.0,2.0,2,1,frustration / despair,0.03947892785072327
joy,anger,0.0,2.0,2,2,uncertainty / indecision,0.09129512310028076
joy,anger,0.0,2.0,2,3,romantic idealism,0.14886394143104553
joy,anger,0.0,2.0,2,4,academic ambition / competitive determination,0.07389688491821289
joy,anger,0.0,2.0,2,5,ironic amusement,0.14611245691776276
joy,anger,0.0,2.0,2,6,enthusiasm / curiosity,0.22597156465053558
joy,anger,0.0,2.0,3,0,self-doubt / encouragement,0.05099865421652794
joy,anger,0.0,2.0,3,1,frustration / despair,0.09108290076255798
joy,anger,0.0,2.0,3,2,uncertainty / indecision,0.12575259804725647
joy,anger,0.0,2.0,3,3,romantic idealism,0.03460206091403961
joy,anger,0.0,2.0,3,4,academic ambition / competitive determination,0.04758639633655548
joy,anger,0.0,2.0,3,5,ironic amusement,0.13284268975257874
joy,anger,0.0,2.0,3,6,enthusiasm / curiosity,0.11677185446023941
joy,anger,0.0,2.0,4,0,self-doubt / encouragement,0.10838546603918076
joy,anger,0.0,2.0,4,1,frustration / despair,0.08958091586828232
joy,anger,0.0,2.0,4,2,uncertainty / indecision,0.16731159389019012
joy,anger,0.0,2.0,4,3,romantic idealism,0.07813356071710587
joy,anger,0.0,2.0,4,4,academic ambition / competitive determination,0.16522468626499176
joy,anger,0.0,2.0,4,5,ironic amusement,0.10440558940172195
joy,anger,0.0,2.0,4,6,enthusiasm / curiosity,0.15576139092445374
joy,anger,0.0,2.0,5,0,self-doubt / encouragement,0.16632172465324402
joy,anger,0.0,2.0,5,1,frustration / despair,0.15703067183494568
joy,anger,0.0,2.0,5,2,uncertainty / indecision,0.22388173639774323
joy,anger,0.0,2.0,5,3,romantic idealism,0.08974974602460861
joy,anger,0.0,2.0,5,4,academic ambition / competitive determination,0.14202186465263367
joy,anger,0.0,2.0,5,5,ironic amusement,0.12393540143966675
joy,anger,0.0,2.0,5,6,enthusiasm / curiosity,0.21034228801727295
joy,anger,0.0,2.0,6,0,self-doubt / encouragement,0.09343306720256805
joy,anger,0.0,2.0,6,1,frustration / despair,0.08500189334154129
joy,anger,0.0,2.0,6,2,uncertainty / indecision,0.10529924184083939
joy,anger,0.0,2.0,6,3,romantic idealism,0.02987937442958355
joy,anger,0.0,2.0,6,4,academic ambition / competitive determination,0.04634569585323334
joy,anger,0.0,2.0,6,5,ironic amusement,0.15203090012073517
joy,anger,0.0,2.0,6,6,enthusiasm / curiosity,0.12758389115333557
joy,anger,0.0,2.0,7,0,self-doubt / encouragement,0.23229947686195374
joy,anger,0.0,2.0,7,1,frustration / despair,0.16974753141403198
joy,anger,0.0,2.0,7,2,uncertainty / indecision,0.23722265660762787
joy,anger,0.0,2.0,7,3,romantic idealism,0.038350753486156464
joy,anger,0.0,2.0,7,4,academic ambition / competitive determination,0.07920511811971664
joy,anger,0.0,2.0,7,5,ironic amusement,0.1601494550704956
joy,anger,0.0,2.0,7,6,enthusiasm / curiosity,0.18270906805992126
joy,anger,2.0,-2.0,0,0,self-doubt / encouragement,0.21378503739833832
joy,anger,2.0,-2.0,0,1,frustration / despair,0.19184617698192596
joy,anger,2.0,-2.0,0,2,uncertainty / indecision,0.2423609495162964
joy,anger,2.0,-2.0,0,3,romantic idealism,0.06062449514865875
joy,anger,2.0,-2.0,0,4,academic ambition / competitive determination,0.1157606989145279
joy,anger,2.0,-2.0,0,5,ironic amusement,0.1250118464231491
joy,anger,2.0,-2.0,0,6,enthusiasm / curiosity,0.1549644023180008
joy,anger,2.0,-2.0,1,0,self-doubt / encouragement,0.08605632930994034
joy,anger,2.0,-2.0,1,1,frustration / despair,0.12080033123493195
joy,anger,2.0,-2.0,1,2,uncertainty / indecision,0.16977687180042267
joy,anger,2.0,-2.0,1,3,romantic idealism,0.00527739804238081
joy,anger,2.0,-2.0,1,4,academic ambition / competitive determination,0.09100822359323502
joy,anger,2.0,-2.0,1,5,ironic amusement,0.08419986069202423
joy,anger,2.0,-2.0,1,6,enthusiasm / curiosity,0.11458516120910645
joy,anger,2.0,-2.0,2,0,self-doubt / encouragement,0.1574421226978302
joy,anger,2.0,-2.0,2,1,frustration / despair,0.06633686274290085
joy,anger,2.0,-2.0,2,2,uncertainty / indecision,0.11038266122341156
joy,anger,2.0,-2.0,2,3,romantic idealism,0.08232990652322769
joy,anger,2.0,-2.0,2,4,academic ambition / competitive determination,0.09772667288780212
joy,anger,2.0,-2.0,2,5,ironic amusement,0.07499542832374573
joy,anger,2.0,-2.0,2,6,enthusiasm / curiosity,0.1274992823600769
joy,anger,2.0,-2.0,3,0,self-doubt / encouragement,0.05812520161271095
joy,anger,2.0,-2.0,3,1,frustration / despair,0.09549356251955032
joy,anger,2.0,-2.0,3,2,uncertainty / indecision,0.13708269596099854
joy,anger,2.0,-2.0,3,3,romantic idealism,0.032596759498119354
joy,anger,2.0,-2.0,3,4,academic ambition / competitive determination,0.05623644217848778
joy,anger,2.0,-2.0,3,5,ironic amusement,0.0933443009853363
joy,anger,2.0,-2.0,3,6,enthusiasm / curiosity,0.12993618845939636
joy,anger,2.0,-2.0,4,0,self-doubt / encouragement,0.11917532235383987
joy,anger,2.0,-2.0,4,1,frustration / despair,0.131681427359581
joy,anger,2.0,-2.0,4,2,uncertainty / indecision,0.18522535264492035
joy,anger,2.0,-2.0,4,3,romantic idealism,0.11660029739141464
joy,anger,2.0,-2.0,4,4,academic ambition / competitive determination,0.16158325970172882
joy,anger,2.0,-2.0,4,5,ironic amusement,0.06190918758511543
joy,anger,2.0,-2.0,4,6,enthusiasm / curiosity,0.144793301820755
joy,anger,2.0,-2.0,5,0,self-doubt / encouragement,0.0883408635854721
joy,anger,2.0,-2.0,5,1,frustration / despair,0.1132972240447998
joy,anger,2.0,-2.0,5,2,uncertainty / indecision,0.14537478983402252
joy,anger,2.0,-2.0,5,3,romantic idealism,0.0021234098821878433
joy,anger,2.0,-2.0,5,4,academic ambition / competitive determination,0.0457753911614418
joy,anger,2.0,-2.0,5,5,ironic amusement,0.09864016622304916
joy,anger,2.0,-2.0,5,6,enthusiasm / curiosity,0.12425374239683151
joy,anger,2.0,-2.0,6,0,self-doubt / encouragement,0.14167286455631256
joy,anger,2.0,-2.0,6,1,frustration / despair,0.10043894499540329
joy,anger,2.0,-2.0,6,2,uncertainty / indecision,0.14699439704418182
joy,anger,2.0,-2.0,6,3,romantic idealism,0.044964566826820374
joy,anger,2.0,-2.0,6,4,academic ambition / competitive determination,0.09370322525501251
joy,anger,2.0,-2.0,6,5,ironic amusement,0.12406645715236664
joy,anger,2.0,-2.0,6,6,enthusiasm / curiosity,0.21250174939632416
joy,anger,2.0,-2.0,7,0,self-doubt / encouragement,0.2939532399177551
joy,anger,2.0,-2.0,7,1,frustration / despair,0.34492677450180054
joy,anger,2.0,-2.0,7,2,uncertainty / indecision,0.39849424362182617
joy,anger,2.0,-2.0,7,3,romantic idealism,0.17476359009742737
joy,anger,2.0,-2.0,7,4,academic ambition / competitive determination,0.2899567782878876
joy,anger,2.0,-2.0,7,5,ironic amusement,0.2867128849029541
joy,anger,2.0,-2.0,7,6,enthusiasm / curiosity,0.3336951732635498
joy,anger,2.0,0.0,0,0,self-doubt / encouragement,0.21378503739833832
joy,anger,2.0,0.0,0,1,frustration / despair,0.19184617698192596
joy,anger,2.0,0.0,0,2,uncertainty / indecision,0.2423609495162964
joy,anger,2.0,0.0,0,3,romantic idealism,0.06062449514865875
joy,anger,2.0,0.0,0,4,academic ambition / competitive determination,0.1157606989145279
joy,anger,2.0,0.0,0,5,ironic amusement,0.1250118464231491
joy,anger,2.0,0.0,0,6,enthusiasm / curiosity,0.1549644023180008
joy,anger,2.0,0.0,1,0,self-doubt / encouragement,0.09728923439979553
joy,anger,2.0,0.0,1,1,frustration / despair,0.14753183722496033
joy,anger,2.0,0.0,1,2,uncertainty / indecision,0.20171605050563812
joy,anger,2.0,0.0,1,3,romantic idealism,0.03883875906467438
joy,anger,2.0,0.0,1,4,academic ambition / competitive determination,0.10244415700435638
joy,anger,2.0,0.0,1,5,ironic amusement,0.1245109885931015
joy,anger,2.0,0.0,1,6,enthusiasm / curiosity,0.12277855724096298
joy,anger,2.0,0.0,2,0,self-doubt / encouragement,0.17355890572071075
joy,anger,2.0,0.0,2,1,frustration / despair,0.03188755363225937
joy,anger,2.0,0.0,2,2,uncertainty / indecision,0.07981067895889282
joy,anger,2.0,0.0,2,3,romantic idealism,0.11961069703102112
joy,anger,2.0,0.0,2,4,academic ambition / competitive determination,0.08078934252262115
joy,anger,2.0,0.0,2,5,ironic amusement,0.1405269056558609
joy,anger,2.0,0.0,2,6,enthusiasm / curiosity,0.2852917015552521
joy,anger,2.0,0.0,3,0,self-doubt / encouragement,0.05590430647134781
joy,anger,2.0,0.0,3,1,frustration / despair,0.09127063304185867
joy,anger,2.0,0.0,3,2,uncertainty / indecision,0.12994952499866486
joy,anger,2.0,0.0,3,3,romantic idealism,0.03349827229976654
joy,anger,2.0,0.0,3,4,academic ambition / competitive determination,0.0610361211001873
joy,anger,2.0,0.0,3,5,ironic amusement,0.11829773336648941
joy,anger,2.0,0.0,3,6,enthusiasm / curiosity,0.11223521083593369
joy,anger,2.0,0.0,4,0,self-doubt / encouragement,0.13900312781333923
joy,anger,2.0,0.0,4,1,frustration / despair,0.12460857629776001
joy,anger,2.0,0.0,4,2,uncertainty / indecision,0.2138528823852539
joy,anger,2.0,0.0,4,3,romantic idealism,0.14402733743190765
joy,anger,2.0,0.0,4,4,academic ambition / competitive determination,0.1688574254512787
joy,anger,2.0,0.0,4,5,ironic amusement,0.08999751508235931
joy,anger,2.0,0.0,4,6,enthusiasm / curiosity,0.18118581175804138
joy,anger,2.0,0.0,5,0,self-doubt / encouragement,0.18972086906433105
joy,anger,2.0,0.0,5,1,frustration / despair,0.11690311878919601
joy,anger,2.0,0.0,5,2,uncertainty / indecision,0.233826145529747
joy,anger,2.0,0.0,5,3,romantic idealism,0.08585479855537415
joy,anger,2.0,0.0,5,4,academic ambition / competitive determination,0.15735870599746704
joy,anger,2.0,0.0,5,5,ironic amusement,0.13426126539707184
joy,anger,2.0,0.0,5,6,enthusiasm / curiosity,0.2118896245956421
joy,anger,2.0,0.0,6,0,self-doubt / encouragement,0.06423669308423996
joy,anger,2.0,0.0,6,1,frustration / despair,0.0566629022359848
joy,anger,2.0,0.0,6,2,uncertainty / indecision,0.1096753478050232
joy,anger,2.0,0.0,6,3,romantic idealism,0.06310756504535675
joy,anger,2.0,0.0,6,4,academic ambition / competitive determination,0.06803785264492035
joy,anger,2.0,0.0,6,5,ironic amusement,0.09423606842756271
joy,anger,2.0,0.0,6,6,enthusiasm / curiosity,0.1438835859298706
joy,anger,2.0,0.0,7,0,self-doubt / encouragement,0.22920849919319153
joy,anger,2.0,0.0,7,1,frustration / despair,0.18515625596046448
joy,anger,2.0,0.0,7,2,uncertainty / indecision,0.1843675971031189
joy,anger,2.0,0.0,7,3,romantic idealism,0.05696609616279602
joy,anger,2.0,0.0,7,4,academic ambition / competitive determination,0.08817785233259201
joy,anger,2.0,0.0,7,5,ironic amusement,0.18527035415172577
joy,anger,2.0,0.0,7,6,enthusiasm / curiosity,0.145801842212677
joy,anger,2.0,2.0,0,0,self-doubt / encouragement,0.2579997777938843
joy,anger,2.0,2.0,0,1,frustration / despair,0.1789245754480362
joy,anger,2.0,2.0,0,2,uncertainty / indecision,0.29390186071395874
joy,anger,2.0,2.0,0,3,romantic idealism,0.09816206246614456
joy,anger,2.0,2.0,0,4,academic ambition / competitive determination,0.1298098862171173
joy,anger,2.0,2.0,0,5,ironic amusement,0.1419863998889923
joy,anger,2.0,2.0,0,6,enthusiasm / curiosity,0.18679481744766235
joy,anger,2.0,2.0,1,0,self-doubt / encouragement,0.13718655705451965
joy,anger,2.0,2.0,1,1,frustration / despair,0.14950962364673615
joy,anger,2.0,2.0,1,2,uncertainty / indecision,0.15698589384555817
joy,anger,2.0,2.0,1,3,romantic idealism,0.039665669202804565
joy,anger,2.0,2.0,1,4,academic ambition / competitive determination,0.10759592056274414
joy,anger,2.0,2.0,1,5,ironic amusement,0.13751322031021118
joy,anger,2.0,2.0,1,6,enthusiasm / curiosity,0.16732138395309448
joy,anger,2.0,2.0,2,0,self-doubt / encouragement,0.20346754789352417
joy,anger,2.0,2.0,2,1,frustration / despair,0.025099143385887146
joy,anger,2.0,2.0,2,2,uncertainty / indecision,0.0731939822435379
joy,anger,2.0,2.0,2,3,romantic idealism,0.10892631113529205
joy,anger,2.0,2.0,2,4,academic ambition / competitive determination,0.10882902890443802
joy,anger,2.0,2.0,2,5,ironic amusement,0.11621202528476715
joy,anger,2.0,2.0,2,6,enthusiasm / curiosity,0.31202101707458496
joy,anger,2.0,2.0,3,0,self-doubt / encouragement,0.06757967919111252
joy,anger,2.0,2.0,3,1,frustration / despair,0.10813043266534805
joy,anger,2.0,2.0,3,2,uncertainty / indecision,0.14825239777565002
joy,anger,2.0,2.0,3,3,romantic idealism,0.047819942235946655
joy,anger,2.0,2.0,3,4,academic ambition / competitive determination,0.06639979779720306
joy,anger,2.0,2.0,3,5,ironic amusement,0.10899794101715088
joy,anger,2.0,2.0,3,6,enthusiasm / curiosity,0.13807593286037445
joy,anger,2.0,2.0,4,0,self-doubt / encouragement,0.13702286779880524
joy,anger,2.0,2.0,4,1,frustration / despair,0.10561516135931015
joy,anger,2.0,2.0,4,2,uncertainty / indecision,0.21460118889808655
joy,anger,2.0,2.0,4,3,romantic idealism,0.13376463949680328
