cat_a,cat_b,alpha,beta,prompt_id,cluster_id,cluster_name,cos
b11,b13,-2.0,2.0,0,5,ironic amusement,0.10042895376682281
b11,b13,-2.0,2.0,0,6,enthusiasm / curiosity,0.2574180066585541
b11,b13,-2.0,2.0,1,0,self-doubt / encouragement,0.08804100006818771
b11,b13,-2.0,2.0,1,1,frustration / despair,0.11577300727367401
b11,b13,-2.0,2.0,1,2,uncertainty / indecision,0.14411255717277527
b11,b13,-2.0,2.0,1,3,romantic idealism,0.01048959419131279
b11,b13,-2.0,2.0,1,4,academic ambition / competitive determination,0.07857108861207962
b11,b13,-2.0,2.0,1,5,ironic amusement,0.0786842629313469
b11,b13,-2.0,2.0,1,6,enthusiasm / curiosity,0.1488916128873825
b11,b13,-2.0,2.0,2,0,self-doubt / encouragement,0.23422542214393616
b11,b13,-2.0,2.0,2,1,frustration / despair,0.09742583334445953
b11,b13,-2.0,2.0,2,2,uncertainty / indecision,0.12902596592903137
b11,b13,-2.0,2.0,2,3,romantic idealism,0.07881267368793488
b11,b13,-2.0,2.0,2,4,academic ambition / competitive determination,0.1728031188249588
b11,b13,-2.0,2.0,2,5,ironic amusement,0.09596738964319229
b11,b13,-2.0,2.0,2,6,enthusiasm / curiosity,0.1626248061656952
b11,b13,-2.0,2.0,3,0,self-doubt / encouragement,0.09032998979091644
b11,b13,-2.0,2.0,3,1,frustration / despair,0.08791692554950714
b11,b13,-2.0,2.0,3,2,uncertainty / indecision,0.11660900712013245
b11,b13,-2.0,2.0,3,3,romantic idealism,0.0397590734064579
b11,b13,-2.0,2.0,3,4,academic ambition / competitive determination,0.07075493037700653
b11,b13,-2.0,2.0,3,5,ironic amusement,0.12594124674797058
b11,b13,-2.0,2.0,3,6,enthusiasm / curiosity,0.15469713509082794
b11,b13,-2.0,2.0,4,0,self-doubt / encouragement,0.118430495262146
b11,b13,-2.0,2.0,4,1,frustration / despair,0.10956204682588577
b11,b13,-2.0,2.0,4,2,uncertainty / indecision,0.1365746408700943
b11,b13,-2.0,2.0,4,3,romantic idealism,0.04177447035908699
b11,b13,-2.0,2.0,4,4,academic ambition / competitive determination,0.1586584746837616
b11,b13,-2.0,2.0,4,5,ironic amusement,0.021287627518177032
b11,b13,-2.0,2.0,4,6,enthusiasm / curiosity,0.12201321125030518
b11,b13,-2.0,2.0,5,0,self-doubt / encouragement,0.14916755259037018
b11,b13,-2.0,2.0,5,1,frustration / despair,0.16686783730983734
b11,b13,-2.0,2.0,5,2,uncertainty / indecision,0.18880918622016907
b11,b13,-2.0,2.0,5,3,romantic idealism,0.02100026048719883
b11,b13,-2.0,2.0,5,4,academic ambition / competitive determination,0.07127271592617035
b11,b13,-2.0,2.0,5,5,ironic amusement,0.11902938038110733
b11,b13,-2.0,2.0,5,6,enthusiasm / curiosity,0.25348129868507385
b11,b13,-2.0,2.0,6,0,self-doubt / encouragement,0.016919784247875214
b11,b13,-2.0,2.0,6,1,frustration / despair,0.04420009255409241
b11,b13,-2.0,2.0,6,2,uncertainty / indecision,0.05922073870897293
b11,b13,-2.0,2.0,6,3,romantic idealism,0.07827271521091461
b11,b13,-2.0,2.0,6,4,academic ambition / competitive determination,0.042357854545116425
b11,b13,-2.0,2.0,6,5,ironic amusement,0.036314669996500015
b11,b13,-2.0,2.0,6,6,enthusiasm / curiosity,0.06499578058719635
b11,b13,-2.0,2.0,7,0,self-doubt / encouragement,0.19040554761886597
b11,b13,-2.0,2.0,7,1,frustration / despair,0.16300536692142487
b11,b13,-2.0,2.0,7,2,uncertainty / indecision,0.15473045408725739
b11,b13,-2.0,2.0,7,3,romantic idealism,0.07217884063720703
b11,b13,-2.0,2.0,7,4,academic ambition / competitive determination,0.1351568102836609
b11,b13,-2.0,2.0,7,5,ironic amusement,0.15013837814331055
b11,b13,-2.0,2.0,7,6,enthusiasm / curiosity,0.2562190592288971
b11,b13,0.0,-2.0,0,0,self-doubt / encouragement,0.1509653776884079
b11,b13,0.0,-2.0,0,1,frustration / despair,0.13977915048599243
b11,b13,0.0,-2.0,0,2,uncertainty / indecision,0.20845375955104828
b11,b13,0.0,-2.0,0,3,romantic idealism,0.09750290960073471
b11,b13,0.0,-2.0,0,4,academic ambition / competitive determination,0.053057316690683365
b11,b13,0.0,-2.0,0,5,ironic amusement,0.20252670347690582
b11,b13,0.0,-2.0,0,6,enthusiasm / curiosity,0.18787017464637756
b11,b13,0.0,-2.0,1,0,self-doubt / encouragement,0.07868097722530365
b11,b13,0.0,-2.0,1,1,frustration / despair,0.11354154348373413
b11,b13,0.0,-2.0,1,2,uncertainty / indecision,0.14520522952079773
b11,b13,0.0,-2.0,1,3,romantic idealism,0.09069285541772842
b11,b13,0.0,-2.0,1,4,academic ambition / competitive determination,0.042955849319696426
b11,b13,0.0,-2.0,1,5,ironic amusement,0.06617971509695053
b11,b13,0.0,-2.0,1,6,enthusiasm / curiosity,0.11889714747667313
b11,b13,0.0,-2.0,2,0,self-doubt / encouragement,0.25225043296813965
b11,b13,0.0,-2.0,2,1,frustration / despair,0.08118448406457901
b11,b13,0.0,-2.0,2,2,uncertainty / indecision,0.16966666281223297
b11,b13,0.0,-2.0,2,3,romantic idealism,0.20449459552764893
b11,b13,0.0,-2.0,2,4,academic ambition / competitive determination,0.1081305742263794
b11,b13,0.0,-2.0,2,5,ironic amusement,0.162326380610466
b11,b13,0.0,-2.0,2,6,enthusiasm / curiosity,0.18742769956588745
b11,b13,0.0,-2.0,3,0,self-doubt / encouragement,0.0835040807723999
b11,b13,0.0,-2.0,3,1,frustration / despair,0.04764965921640396
b11,b13,0.0,-2.0,3,2,uncertainty / indecision,0.10957426577806473
b11,b13,0.0,-2.0,3,3,romantic idealism,0.04511813074350357
b11,b13,0.0,-2.0,3,4,academic ambition / competitive determination,0.07696577906608582
b11,b13,0.0,-2.0,3,5,ironic amusement,0.13671037554740906
b11,b13,0.0,-2.0,3,6,enthusiasm / curiosity,0.15814286470413208
b11,b13,0.0,-2.0,4,0,self-doubt / encouragement,0.0853467658162117
b11,b13,0.0,-2.0,4,1,frustration / despair,0.03486929461359978
b11,b13,0.0,-2.0,4,2,uncertainty / indecision,0.1330496072769165
b11,b13,0.0,-2.0,4,3,romantic idealism,0.032884445041418076
b11,b13,0.0,-2.0,4,4,academic ambition / competitive determination,0.019433308392763138
b11,b13,0.0,-2.0,4,5,ironic amusement,0.011745397001504898
b11,b13,0.0,-2.0,4,6,enthusiasm / curiosity,0.11110712587833405
b11,b13,0.0,-2.0,5,0,self-doubt / encouragement,0.18388070166110992
b11,b13,0.0,-2.0,5,1,frustration / despair,0.1511678248643875
b11,b13,0.0,-2.0,5,2,uncertainty / indecision,0.21389341354370117
b11,b13,0.0,-2.0,5,3,romantic idealism,0.08753732591867447
b11,b13,0.0,-2.0,5,4,academic ambition / competitive determination,0.14480580389499664
b11,b13,0.0,-2.0,5,5,ironic amusement,0.10628655552864075
b11,b13,0.0,-2.0,5,6,enthusiasm / curiosity,0.1695059984922409
b11,b13,0.0,-2.0,6,0,self-doubt / encouragement,0.15407657623291016
b11,b13,0.0,-2.0,6,1,frustration / despair,0.10370567440986633
b11,b13,0.0,-2.0,6,2,uncertainty / indecision,0.12375836819410324
b11,b13,0.0,-2.0,6,3,romantic idealism,0.07860018312931061
b11,b13,0.0,-2.0,6,4,academic ambition / competitive determination,0.10597766190767288
b11,b13,0.0,-2.0,6,5,ironic amusement,0.13202641904354095
b11,b13,0.0,-2.0,6,6,enthusiasm / curiosity,0.1869039386510849
b11,b13,0.0,-2.0,7,0,self-doubt / encouragement,0.2939532399177551
b11,b13,0.0,-2.0,7,1,frustration / despair,0.34492677450180054
b11,b13,0.0,-2.0,7,2,uncertainty / indecision,0.39835917949676514
b11,b13,0.0,-2.0,7,3,romantic idealism,0.17481476068496704
b11,b13,0.0,-2.0,7,4,academic ambition / competitive determination,0.28996434807777405
b11,b13,0.0,-2.0,7,5,ironic amusement,0.28677278757095337
b11,b13,0.0,-2.0,7,6,enthusiasm / curiosity,0.3337187170982361
b11,b13,0.0,0.0,0,0,self-doubt / encouragement,0.2579997777938843
b11,b13,0.0,0.0,0,1,frustration / despair,0.1789245754480362
b11,b13,0.0,0.0,0,2,uncertainty / indecision,0.29380178451538086
b11,b13,0.0,0.0,0,3,romantic idealism,0.09819807857275009
b11,b13,0.0,0.0,0,4,academic ambition / competitive determination,0.12983283400535583
b11,b13,0.0,0.0,0,5,ironic amusement,0.1419805884361267
b11,b13,0.0,0.0,0,6,enthusiasm / curiosity,0.1868261694908142
b11,b13,0.0,0.0,1,0,self-doubt / encouragement,0.08845274150371552
b11,b13,0.0,0.0,1,1,frustration / despair,0.12093593180179596
b11,b13,0.0,0.0,1,2,uncertainty / indecision,0.15784244239330292
b11,b13,0.0,0.0,1,3,romantic idealism,-0.00678758230060339
b11,b13,0.0,0.0,1,4,academic ambition / competitive determination,0.07019902020692825
b11,b13,0.0,0.0,1,5,ironic amusement,0.11188811808824539
b11,b13,0.0,0.0,1,6,enthusiasm / curiosity,0.10052981227636337
b11,b13,0.0,0.0,2,0,self-doubt / encouragement,0.11809313297271729
b11,b13,0.0,0.0,2,1,frustration / despair,0.08123224973678589
b11,b13,0.0,0.0,2,2,uncertainty / indecision,0.16279290616512299
b11,b13,0.0,0.0,2,3,romantic idealism,0.0818898156285286
b11,b13,0.0,0.0,2,4,academic ambition / competitive determination,0.2249232828617096
b11,b13,0.0,0.0,2,5,ironic amusement,0.07563547044992447
b11,b13,0.0,0.0,2,6,enthusiasm / curiosity,0.1648891419172287
b11,b13,0.0,0.0,3,0,self-doubt / encouragement,0.05243324488401413
b11,b13,0.0,0.0,3,1,frustration / despair,0.09356782585382462
b11,b13,0.0,0.0,3,2,uncertainty / indecision,0.12720690667629242
b11,b13,0.0,0.0,3,3,romantic idealism,0.030841806903481483
b11,b13,0.0,0.0,3,4,academic ambition / competitive determination,0.05445351451635361
b11,b13,0.0,0.0,3,5,ironic amusement,0.11291592568159103
b11,b13,0.0,0.0,3,6,enthusiasm / curiosity,0.11535898596048355
b11,b13,0.0,0.0,4,0,self-doubt / encouragement,0.09420821070671082
b11,b13,0.0,0.0,4,1,frustration / despair,0.08754955232143402
b11,b13,0.0,0.0,4,2,uncertainty / indecision,0.17504476010799408
b11,b13,0.0,0.0,4,3,romantic idealism,0.07784955948591232
b11,b13,0.0,0.0,4,4,academic ambition / competitive determination,0.1761026680469513
b11,b13,0.0,0.0,4,5,ironic amusement,0.047947339713573456
b11,b13,0.0,0.0,4,6,enthusiasm / curiosity,0.12140345573425293
b11,b13,0.0,0.0,5,0,self-doubt / encouragement,0.26054656505584717
b11,b13,0.0,0.0,5,1,frustration / despair,0.18212664127349854
b11,b13,0.0,0.0,5,2,uncertainty / indecision,0.3255496919155121
b11,b13,0.0,0.0,5,3,romantic idealism,0.07387951016426086
b11,b13,0.0,0.0,5,4,academic ambition / competitive determination,0.2368575632572174
b11,b13,0.0,0.0,5,5,ironic amusement,0.12938886880874634
b11,b13,0.0,0.0,5,6,enthusiasm / curiosity,0.24974477291107178
b11,b13,0.0,0.0,6,0,self-doubt / encouragement,0.05740978196263313
b11,b13,0.0,0.0,6,1,frustration / despair,0.018406767398118973
b11,b13,0.0,0.0,6,2,uncertainty / indecision,0.05222403258085251
b11,b13,0.0,0.0,6,3,romantic idealism,-0.0029037646017968655
b11,b13,0.0,0.0,6,4,academic ambition / competitive determination,0.0654359757900238
b11,b13,0.0,0.0,6,5,ironic amusement,0.11782681196928024
b11,b13,0.0,0.0,6,6,enthusiasm / curiosity,0.07693412899971008
b11,b13,0.0,0.0,7,0,self-doubt / encouragement,0.2342257797718048
b11,b13,0.0,0.0,7,1,frustration / despair,0.17508135735988617
b11,b13,0.0,0.0,7,2,uncertainty / indecision,0.23823431134223938
b11,b13,0.0,0.0,7,3,romantic idealism,0.04392537847161293
b11,b13,0.0,0.0,7,4,academic ambition / competitive determination,0.09754790365695953
b11,b13,0.0,0.0,7,5,ironic amusement,0.16570064425468445
b11,b13,0.0,0.0,7,6,enthusiasm / curiosity,0.21325509250164032
b11,b13,0.0,2.0,0,0,self-doubt / encouragement,0.15542662143707275
b11,b13,0.0,2.0,0,1,frustration / despair,0.0974845141172409
b11,b13,0.0,2.0,0,2,uncertainty / indecision,0.19907987117767334
b11,b13,0.0,2.0,0,3,romantic idealism,0.07225102931261063
b11,b13,0.0,2.0,0,4,academic ambition / competitive determination,0.026379432529211044
b11,b13,0.0,2.0,0,5,ironic amusement,0.10942666977643967
b11,b13,0.0,2.0,0,6,enthusiasm / curiosity,0.11822580546140671
b11,b13,0.0,2.0,1,0,self-doubt / encouragement,0.10395605862140656
b11,b13,0.0,2.0,1,1,frustration / despair,0.12227782607078552
b11,b13,0.0,2.0,1,2,uncertainty / indecision,0.18232204020023346
b11,b13,0.0,2.0,1,3,romantic idealism,0.005682298913598061
b11,b13,0.0,2.0,1,4,academic ambition / competitive determination,0.0899573415517807
b11,b13,0.0,2.0,1,5,ironic amusement,0.08835891634225845
b11,b13,0.0,2.0,1,6,enthusiasm / curiosity,0.14493229985237122
b11,b13,0.0,2.0,2,0,self-doubt / encouragement,0.14819316565990448
b11,b13,0.0,2.0,2,1,frustration / despair,0.09977748990058899
b11,b13,0.0,2.0,2,2,uncertainty / indecision,0.1390744149684906
b11,b13,0.0,2.0,2,3,romantic idealism,0.04020530730485916
b11,b13,0.0,2.0,2,4,academic ambition / competitive determination,0.06153491884469986
b11,b13,0.0,2.0,2,5,ironic amusement,0.104575976729393
b11,b13,0.0,2.0,2,6,enthusiasm / curiosity,0.12430555373430252
b11,b13,0.0,2.0,3,0,self-doubt / encouragement,0.08275934308767319
b11,b13,0.0,2.0,3,1,frustration / despair,0.08301793038845062
b11,b13,0.0,2.0,3,2,uncertainty / indecision,0.10845186561346054
b11,b13,0.0,2.0,3,3,romantic idealism,0.039030689746141434
b11,b13,0.0,2.0,3,4,academic ambition / competitive determination,0.06347253173589706
b11,b13,0.0,2.0,3,5,ironic amusement,0.12921178340911865
b11,b13,0.0,2.0,3,6,enthusiasm / curiosity,0.13892538845539093
b11,b13,0.0,2.0,4,0,self-doubt / encouragement,0.1250598430633545
b11,b13,0.0,2.0,4,1,frustration / despair,0.09027902781963348
b11,b13,0.0,2.0,4,2,uncertainty / indecision,0.20379412174224854
b11,b13,0.0,2.0,4,3,romantic idealism,0.10853992402553558
b11,b13,0.0,2.0,4,4,academic ambition / competitive determination,0.1756773144006729
b11,b13,0.0,2.0,4,5,ironic amusement,0.06514155864715576
b11,b13,0.0,2.0,4,6,enthusiasm / curiosity,0.14415495097637177
b11,b13,0.0,2.0,5,0,self-doubt / encouragement,0.08501996099948883
b11,b13,0.0,2.0,5,1,frustration / despair,0.12650001049041748
b11,b13,0.0,2.0,5,2,uncertainty / indecision,0.1614515483379364
b11,b13,0.0,2.0,5,3,romantic idealism,0.0170403104275465
b11,b13,0.0,2.0,5,4,academic ambition / competitive determination,0.03836527839303017
b11,b13,0.0,2.0,5,5,ironic amusement,0.08497555553913116
b11,b13,0.0,2.0,5,6,enthusiasm / curiosity,0.12977728247642517
b11,b13,0.0,2.0,6,0,self-doubt / encouragement,0.0303046852350235
b11,b13,0.0,2.0,6,1,frustration / despair,0.0422043614089489
b11,b13,0.0,2.0,6,2,uncertainty / indecision,0.09896352887153625
b11,b13,0.0,2.0,6,3,romantic idealism,0.019997213035821915
b11,b13,0.0,2.0,6,4,academic ambition / competitive determination,0.06924551725387573
b11,b13,0.0,2.0,6,5,ironic amusement,0.12094425410032272
b11,b13,0.0,2.0,6,6,enthusiasm / curiosity,0.05917300283908844
b11,b13,0.0,2.0,7,0,self-doubt / encouragement,0.215183824300766
b11,b13,0.0,2.0,7,1,frustration / despair,0.13544903695583344
b11,b13,0.0,2.0,7,2,uncertainty / indecision,0.19237981736660004
b11,b13,0.0,2.0,7,3,romantic idealism,0.10005183517932892
b11,b13,0.0,2.0,7,4,academic ambition / competitive determination,0.10498656332492828
b11,b13,0.0,2.0,7,5,ironic amusement,0.18831662833690643
b11,b13,0.0,2.0,7,6,enthusiasm / curiosity,0.2519303858280182
b11,b13,2.0,-2.0,0,0,self-doubt / encouragement,0.19581124186515808
b11,b13,2.0,-2.0,0,1,frustration / despair,0.16740956902503967
b11,b13,2.0,-2.0,0,2,uncertainty / indecision,0.22745713591575623
b11,b13,2.0,-2.0,0,3,romantic idealism,0.15108337998390198
b11,b13,2.0,-2.0,0,4,academic ambition / competitive determination,0.10886093974113464
b11,b13,2.0,-2.0,0,5,ironic amusement,0.14620578289031982
b11,b13,2.0,-2.0,0,6,enthusiasm / curiosity,0.20337727665901184
b11,b13,2.0,-2.0,1,0,self-doubt / encouragement,0.11102322489023209
b11,b13,2.0,-2.0,1,1,frustration / despair,0.15531505644321442
b11,b13,2.0,-2.0,1,2,uncertainty / indecision,0.21125911176204681
b11,b13,2.0,-2.0,1,3,romantic idealism,0.06485565751791
b11,b13,2.0,-2.0,1,4,academic ambition / competitive determination,0.11853291094303131
b11,b13,2.0,-2.0,1,5,ironic amusement,0.15691722929477692
b11,b13,2.0,-2.0,1,6,enthusiasm / curiosity,0.20890912413597107
b11,b13,2.0,-2.0,2,0,self-doubt / encouragement,0.20494051277637482
b11,b13,2.0,-2.0,2,1,frustration / despair,0.1303987056016922
b11,b13,2.0,-2.0,2,2,uncertainty / indecision,0.14958757162094116
b11,b13,2.0,-2.0,2,3,romantic idealism,0.26647189259529114
b11,b13,2.0,-2.0,2,4,academic ambition / competitive determination,0.14546874165534973
b11,b13,2.0,-2.0,2,5,ironic amusement,0.16781321167945862
b11,b13,2.0,-2.0,2,6,enthusiasm / curiosity,0.24269288778305054
b11,b13,2.0,-2.0,3,0,self-doubt / encouragement,0.08312962204217911
b11,b13,2.0,-2.0,3,1,frustration / despair,0.0208851620554924
b11,b13,2.0,-2.0,3,2,uncertainty / indecision,0.10293793678283691
b11,b13,2.0,-2.0,3,3,romantic idealism,0.04042310640215874
b11,b13,2.0,-2.0,3,4,academic ambition / competitive determination,0.09108452498912811
b11,b13,2.0,-2.0,3,5,ironic amusement,0.08791173249483109
b11,b13,2.0,-2.0,3,6,enthusiasm / curiosity,0.13147039711475372
b11,b13,2.0,-2.0,4,0,self-doubt / encouragement,0.10071083158254623
b11,b13,2.0,-2.0,4,1,frustration / despair,0.04482871666550636
b11,b13,2.0,-2.0,4,2,uncertainty / indecision,0.12296472489833832
b11,b13,2.0,-2.0,4,3,romantic idealism,0.07335598021745682
b11,b13,2.0,-2.0,4,4,academic ambition / competitive determination,0.03762398660182953
b11,b13,2.0,-2.0,4,5,ironic amusement,0.02747732773423195
b11,b13,2.0,-2.0,4,6,enthusiasm / curiosity,0.12598201632499695
b11,b13,2.0,-2.0,5,0,self-doubt / encouragement,0.21531346440315247
b11,b13,2.0,-2.0,5,1,frustration / despair,0.23561473190784454
b11,b13,2.0,-2.0,5,2,uncertainty / indecision,0.3083162009716034
b11,b13,2.0,-2.0,5,3,romantic idealism,0.08086135983467102
b11,b13,2.0,-2.0,5,4,academic ambition / competitive determination,0.23284968733787537
b11,b13,2.0,-2.0,5,5,ironic amusement,0.13494957983493805
b11,b13,2.0,-2.0,5,6,enthusiasm / curiosity,0.19616565108299255
b11,b13,2.0,-2.0,6,0,self-doubt / encouragement,0.23533935844898224
b11,b13,2.0,-2.0,6,1,frustration / despair,0.16229793429374695
b11,b13,2.0,-2.0,6,2,uncertainty / indecision,0.21351461112499237
b11,b13,2.0,-2.0,6,3,romantic idealism,0.1519210785627365
b11,b13,2.0,-2.0,6,4,academic ambition / competitive determination,0.23429906368255615
b11,b13,2.0,-2.0,6,5,ironic amusement,0.13189911842346191
b11,b13,2.0,-2.0,6,6,enthusiasm / curiosity,0.2476169615983963
b11,b13,2.0,-2.0,7,0,self-doubt / encouragement,0.21575133502483368
b11,b13,2.0,-2.0,7,1,frustration / despair,0.16094264388084412
b11,b13,2.0,-2.0,7,2,uncertainty / indecision,0.21381783485412598
b11,b13,2.0,-2.0,7,3,romantic idealism,0.0407148078083992
b11,b13,2.0,-2.0,7,4,academic ambition / competitive determination,0.060430895537137985
b11,b13,2.0,-2.0,7,5,ironic amusement,0.11772903800010681
b11,b13,2.0,-2.0,7,6,enthusiasm / curiosity,0.12726560235023499
b11,b13,2.0,0.0,0,0,self-doubt / encouragement,0.28547000885009766
b11,b13,2.0,0.0,0,1,frustration / despair,0.10026846826076508
b11,b13,2.0,0.0,0,2,uncertainty / indecision,0.15543752908706665
b11,b13,2.0,0.0,0,3,romantic idealism,0.08177677541971207
b11,b13,2.0,0.0,0,4,academic ambition / competitive determination,0.15572720766067505
b11,b13,2.0,0.0,0,5,ironic amusement,0.10900776088237762
b11,b13,2.0,0.0,0,6,enthusiasm / curiosity,0.15094926953315735
b11,b13,2.0,0.0,1,0,self-doubt / encouragement,0.14497524499893188
b11,b13,2.0,0.0,1,1,frustration / despair,0.1380789577960968
b11,b13,2.0,0.0,1,2,uncertainty / indecision,0.23855455219745636
b11,b13,2.0,0.0,1,3,romantic idealism,0.06484638154506683
b11,b13,2.0,0.0,1,4,academic ambition / competitive determination,0.08394443243741989
b11,b13,2.0,0.0,1,5,ironic amusement,0.14516563713550568
b11,b13,2.0,0.0,1,6,enthusiasm / curiosity,0.13221150636672974
b11,b13,2.0,0.0,2,0,self-doubt / encouragement,0.16096258163452148
b11,b13,2.0,0.0,2,1,frustration / despair,0.1606689691543579
b11,b13,2.0,0.0,2,2,uncertainty / indecision,0.14505064487457275
b11,b13,2.0,0.0,2,3,romantic idealism,0.5227771401405334
b11,b13,2.0,0.0,2,4,academic ambition / competitive determination,0.08817105740308762
b11,b13,2.0,0.0,2,5,ironic amusement,0.14472581446170807
b11,b13,2.0,0.0,2,6,enthusiasm / curiosity,0.2260056883096695
b11,b13,2.0,0.0,3,0,self-doubt / encouragement,0.06358494609594345
b11,b13,2.0,0.0,3,1,frustration / despair,0.11965842545032501
b11,b13,2.0,0.0,3,2,uncertainty / indecision,0.15994814038276672
b11,b13,2.0,0.0,3,3,romantic idealism,0.0390484444797039
b11,b13,2.0,0.0,3,4,academic ambition / competitive determination,0.06877309083938599
b11,b13,2.0,0.0,3,5,ironic amusement,0.12763623893260956
b11,b13,2.0,0.0,3,6,enthusiasm / curiosity,0.1255234181880951
b11,b13,2.0,0.0,4,0,self-doubt / encouragement,0.09488441795110703
b11,b13,2.0,0.0,4,1,frustration / despair,0.08435550332069397
b11,b13,2.0,0.0,4,2,uncertainty / indecision,0.16864055395126343
b11,b13,2.0,0.0,4,3,romantic idealism,0.100941963493824
b11,b13,2.0,0.0,4,4,academic ambition / competitive determination,0.16487669944763184
b11,b13,2.0,0.0,4,5,ironic amusement,0.02814098820090294
b11,b13,2.0,0.0,4,6,enthusiasm / curiosity,0.09788534045219421
b11,b13,2.0,0.0,5,0,self-doubt / encouragement,0.18461960554122925
b11,b13,2.0,0.0,5,1,frustration / despair,0.1373312622308731
b11,b13,2.0,0.0,5,2,uncertainty / indecision,0.21445728838443756
b11,b13,2.0,0.0,5,3,romantic idealism,0.06135595217347145
b11,b13,2.0,0.0,5,4,academic ambition / competitive determination,0.09296871721744537
b11,b13,2.0,0.0,5,5,ironic amusement,0.11565931141376495
b11,b13,2.0,0.0,5,6,enthusiasm / curiosity,0.23821596801280975
b11,b13,2.0,0.0,6,0,self-doubt / encouragement,0.3378957211971283
b11,b13,2.0,0.0,6,1,frustration / despair,0.19992446899414062
b11,b13,2.0,0.0,6,2,uncertainty / indecision,0.2963491976261139
b11,b13,2.0,0.0,6,3,romantic idealism,0.12017126381397247
b11,b13,2.0,0.0,6,4,academic ambition / competitive determination,0.18835808336734772
b11,b13,2.0,0.0,6,5,ironic amusement,0.10498364269733429
b11,b13,2.0,0.0,6,6,enthusiasm / curiosity,0.2297661155462265
b11,b13,2.0,0.0,7,0,self-doubt / encouragement,0.19779528677463531
b11,b13,2.0,0.0,7,1,frustration / despair,0.2196897268295288
b11,b13,2.0,0.0,7,2,uncertainty / indecision,0.388704389333725
b11,b13,2.0,0.0,7,3,romantic idealism,0.07171034812927246
b11,b13,2.0,0.0,7,4,academic ambition / competitive determination,0.13259628415107727
b11,b13,2.0,0.0,7,5,ironic amusement,0.14826487004756927
b11,b13,2.0,0.0,7,6,enthusiasm / curiosity,0.1412198841571808
b11,b13,2.0,2.0,0,0,self-doubt / encouragement,0.2539873719215393
b11,b13,2.0,2.0,0,1,frustration / despair,0.09411340206861496
b11,b13,2.0,2.0,0,2,uncertainty / indecision,0.24259574711322784
b11,b13,2.0,2.0,0,3,romantic idealism,0.10861393809318542
b11,b13,2.0,2.0,0,4,academic ambition / competitive determination,0.1329699456691742
b11,b13,2.0,2.0,0,5,ironic amusement,0.12318256497383118
b11,b13,2.0,2.0,0,6,enthusiasm / curiosity,0.18208183348178864
b11,b13,2.0,2.0,1,0,self-doubt / encouragement,0.13867588341236115
b11,b13,2.0,2.0,1,1,frustration / despair,0.13688580691814423
b11,b13,2.0,2.0,1,2,uncertainty / indecision,0.20294922590255737
b11,b13,2.0,2.0,1,3,romantic idealism,0.017578737810254097
b11,b13,2.0,2.0,1,4,academic ambition / competitive determination,0.09394305944442749
b11,b13,2.0,2.0,1,5,ironic amusement,0.10804629325866699
b11,b13,2.0,2.0,1,6,enthusiasm / curiosity,0.15646739304065704
b11,b13,2.0,2.0,2,0,self-doubt / encouragement,0.14981985092163086
b11,b13,2.0,2.0,2,1,frustration / despair,0.08311460167169571
b11,b13,2.0,2.0,2,2,uncertainty / indecision,0.17729659378528595
b11,b13,2.0,2.0,2,3,romantic idealism,0.12756024301052094
b11,b13,2.0,2.0,2,4,academic ambition / competitive determination,0.2618577480316162
b11,b13,2.0,2.0,2,5,ironic amusement,0.10791275650262833
b11,b13,2.0,2.0,2,6,enthusiasm / curiosity,0.17568439245224
b11,b13,2.0,2.0,3,0,self-doubt / encouragement,0.033568646758794785
b11,b13,2.0,2.0,3,1,frustration / despair,0.07101520895957947
b11,b13,2.0,2.0,3,2,uncertainty / indecision,0.0914120301604271
b11,b13,2.0,2.0,3,3,romantic idealism,0.028643006458878517
b11,b13,2.0,2.0,3,4,academic ambition / competitive determination,0.02964700758457184
b11,b13,2.0,2.0,3,5,ironic amusement,0.08176489919424057
b11,b13,2.0,2.0,3,6,enthusiasm / curiosity,0.11143814027309418
b11,b13,2.0,2.0,4,0,self-doubt / encouragement,0.09234315901994705
b11,b13,2.0,2.0,4,1,frustration / despair,0.07286660373210907
b11,b13,2.0,2.0,4,2,uncertainty / indecision,0.15815457701683044
b11,b13,2.0,2.0,4,3,romantic idealism,0.08556441962718964
b11,b13,2.0,2.0,4,4,academic ambition / competitive determination,0.15123580396175385
b11,b13,2.0,2.0,4,5,ironic amusement,0.02589299902319908
b11,b13,2.0,2.0,4,6,enthusiasm / curiosity,0.09500060975551605
b11,b13,2.0,2.0,5,0,self-doubt / encouragement,0.16227148473262787
b11,b13,2.0,2.0,5,1,frustration / despair,0.13899308443069458
b11,b13,2.0,2.0,5,2,uncertainty / indecision,0.25127163529396057
b11,b13,2.0,2.0,5,3,romantic idealism,0.09766484797000885
b11,b13,2.0,2.0,5,4,academic ambition / competitive determination,0.15729251503944397
b11,b13,2.0,2.0,5,5,ironic amusement,0.1305740624666214
b11,b13,2.0,2.0,5,6,enthusiasm / curiosity,0.17896685004234314
b11,b13,2.0,2.0,6,0,self-doubt / encouragement,0.20214390754699707
b11,b13,2.0,2.0,6,1,frustration / despair,0.14780031144618988
b11,b13,2.0,2.0,6,2,uncertainty / indecision,0.18469250202178955
b11,b13,2.0,2.0,6,3,romantic idealism,0.12344315648078918
b11,b13,2.0,2.0,6,4,academic ambition / competitive determination,0.16074395179748535
b11,b13,2.0,2.0,6,5,ironic amusement,0.14927107095718384
